X,Y,domain
0.0,0.0,source
0.031415926535897934,0.03141075907812829,source
0.06283185307179587,0.06279051952931337,source
0.09424777960769379,0.09410831331851431,source
0.12566370614359174,0.12533323356430426,source
0.15707963267948966,0.15643446504023087,source
0.18849555921538758,0.1873813145857246,source
0.21991148575128552,0.21814324139654254,source
0.25132741228718347,0.2486898871648548,source
0.2827433388230814,0.2789911060392293,source
0.3141592653589793,0.3090169943749474,source
0.34557519189487723,0.33873792024529137,source
0.37699111843077515,0.3681245526846779,source
0.4084070449666731,0.3971478906347806,source
0.43982297150257105,0.42577929156507266,source
0.4712388980384689,0.45399049973954675,source
0.5026548245743669,0.4817536741017153,source
0.5340707511102649,0.5090414157503713,source
0.5654866776461628,0.5358267949789967,source
0.5969026041820606,0.5620833778521306,source
0.6283185307179586,0.5877852522924731,source
0.6597344572538566,0.6129070536529765,source
0.6911503837897545,0.6374239897486896,source
0.7225663103256523,0.6613118653236518,source
0.7539822368615503,0.6845471059286886,source
0.7853981633974483,0.7071067811865476,source
0.8168140899333463,0.7289686274214116,source
0.8482300164692441,0.7501110696304595,source
0.8796459430051421,0.7705132427757893,source
0.9110618695410401,0.7901550123756904,source
0.9424777960769378,0.8090169943749473,source
0.9738937226128358,0.8270805742745618,source
1.0053096491487339,0.8443279255020151,source
1.0367255756846319,0.8607420270039436,source
1.0681415022205298,0.8763066800438637,source
1.0995574287564276,0.8910065241883678,source
1.1309733552923256,0.9048270524660196,source
1.1623892818282235,0.9177546256839811,source
1.1938052083641213,0.9297764858882513,source
1.2252211349000193,0.9408807689542255,source
1.2566370614359172,0.9510565162951535,source
1.288052987971815,0.960293685676943,source
1.3194689145077132,0.9685831611286311,source
1.350884841043611,0.9759167619387473,source
1.382300767579509,0.9822872507286886,source
1.413716694115407,0.9876883405951378,source
1.4451326206513047,0.9921147013144778,source
1.4765485471872029,0.99556196460308,source
1.5079644737231006,0.9980267284282716,source
1.5393804002589986,0.9995065603657316,source
1.5707963267948966,1.0,source
1.6022122533307945,0.9995065603657316,source
1.6336281798666925,0.9980267284282716,source
1.6650441064025905,0.99556196460308,source
1.6964600329384882,0.9921147013144779,source
1.7278759594743862,0.9876883405951378,source
1.7592918860102842,0.9822872507286887,source
1.790707812546182,0.9759167619387474,source
1.8221237390820801,0.9685831611286311,source
1.853539665617978,0.9602936856769431,source
1.8849555921538756,0.9510565162951536,source
1.9163715186897738,0.9408807689542255,source
1.9477874452256716,0.9297764858882515,source
1.9792033717615698,0.9177546256839811,source
2.0106192982974678,0.9048270524660195,source
2.0420352248333655,0.8910065241883679,source
2.0734511513692637,0.8763066800438635,source
2.1048670779051615,0.8607420270039436,source
2.1362830044410597,0.844327925502015,source
2.1676989309769574,0.8270805742745617,source
2.199114857512855,0.8090169943749475,source
2.2305307840487534,0.7901550123756903,source
2.261946710584651,0.7705132427757893,source
2.293362637120549,0.7501110696304596,source
2.324778563656447,0.7289686274214114,source
2.356194490192345,0.7071067811865476,source
2.3876104167282426,0.6845471059286888,source
2.419026343264141,0.6613118653236518,source
2.4504422698000385,0.6374239897486899,source
2.4818581963359367,0.6129070536529764,source
2.5132741228718345,0.5877852522924732,source
2.5446900494077322,0.5620833778521308,source
2.57610597594363,0.535826794978997,source
2.6075219024795286,0.5090414157503711,source
2.6389378290154264,0.4817536741017152,source
2.670353755551324,0.45399049973954686,source
2.701769682087222,0.4257792915650729,source
2.7331856086231197,0.39714789063478106,source
2.764601535159018,0.36812455268467814,source
2.796017461694916,0.3387379202452913,source
2.827433388230814,0.3090169943749475,source
2.8588493147667116,0.27899110603922955,source
2.8902652413026093,0.24868988716485524,source
2.9216811678385075,0.21814324139654276,source
2.9530970943744057,0.18738131458572457,source
2.9845130209103035,0.15643446504023098,source
3.015928947446201,0.12533323356430454,source
3.0473448739820994,0.09410831331851435,source
3.078760800517997,0.06279051952931358,source
3.1101767270538954,0.031410759078128236,source
3.141592653589793,1.2246467991473532e-16,source
3.173008580125691,-0.031410759078127994,source
3.204424506661589,-0.06279051952931335,source
3.235840433197487,-0.0941083133185141,source
3.267256359733385,-0.12533323356430429,source
3.2986722862692828,-0.15643446504023073,source
3.330088212805181,-0.18738131458572477,source
3.3615041393410787,-0.2181432413965425,source
3.3929200658769765,-0.24868988716485457,source
3.4243359924128742,-0.2789911060392289,source
3.4557519189487724,-0.3090169943749473,source
3.4871678454846706,-0.3387379202452915,source
3.5185837720205684,-0.3681245526846779,source
3.549999698556466,-0.3971478906347804,source
3.581415625092364,-0.42577929156507227,source
3.6128315516282625,-0.4539904997395471,source
3.6442474781641603,-0.4817536741017154,source
3.675663404700058,-0.5090414157503712,source
3.707079331235956,-0.5358267949789964,source
3.7384952577718535,-0.5620833778521303,source
3.7699111843077513,-0.5877852522924727,source
